web-scraper-order,web-scraper-start-url,pagination,type,prix,imgUrl-src,adress
"1751302560-942","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Kaki homme","7 000CFA","https://images.coinafrique.com/thumb_3672512_uploaded_image1_1651126760.jpg","Dakar, Sénégal"
"1751302560-943","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble homme","13 000CFA","https://images.coinafrique.com/thumb_3672509_uploaded_image1_1651126601.jpg","Dakar, Sénégal"
"1751302560-944","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Chemise homme","7 500CFA","https://images.coinafrique.com/thumb_3709975_uploaded_image1_1653410344.jpg","Pikine, Sénégal"
"1751302560-945","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Polo Lacoste","8 500CFA","https://images.coinafrique.com/thumb_3709972_uploaded_image2_1653410256.jpeg","Pikine, Sénégal"
"1751302560-946","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Vêtement homme","15 000CFA","https://images.coinafrique.com/thumb_3709469_uploaded_image1_1653390935.jpg","Les Parcelles Assainies, Dakar, Sénégal"
"1751302560-947","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble djellaba","Prix sur demande","https://images.coinafrique.com/thumb_3671199_uploaded_image1_1651049536.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-948","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Djellaba homme","Prix sur demande","https://images.coinafrique.com/thumb_3671193_uploaded_image1_1651049346.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-949","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Djellaba homme","Prix sur demande","https://images.coinafrique.com/thumb_3671196_uploaded_image1_1651049457.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-950","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Djellaba homme","Prix sur demande","https://images.coinafrique.com/thumb_3671195_uploaded_image1_1651049418.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-951","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble homme","Prix sur demande","https://images.coinafrique.com/thumb_3708502_uploaded_image1_1653328119.jpg","Diamalaye 2, Dakar, Sénégal"
"1751302560-952","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble homme","Prix sur demande","https://images.coinafrique.com/thumb_3708499_uploaded_image1_1653327932.jpg","Diamalaye 2, Dakar, Sénégal"
"1751302560-953","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble  homme","2 500CFA","https://images.coinafrique.com/thumb_3707993_uploaded_image1_1653309402.jpg","Dakar, Sénégal"
"1751302560-954","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Vêtements homme","Prix sur demande","https://images.coinafrique.com/thumb_3706409_uploaded_image2_1653177938.jpeg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-955","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Vêtements homme","Prix sur demande","https://images.coinafrique.com/thumb_3706407_uploaded_image1_1653177889.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-956","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","T-shirt","2 500CFA","https://images.coinafrique.com/thumb_3706120_uploaded_image1_1653160002.jpg","Dakar, Sénégal"
"1751302560-957","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Pull à capuchon","Prix sur demande","https://images.coinafrique.com/thumb_3669678_uploaded_image1_1650965219.jpg","Dakar Plateau, Dakar, Sénégal"
"1751302560-958","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Polo homme","Prix sur demande","https://images.coinafrique.com/thumb_3669676_uploaded_image1_1650965085.jpg","Dakar Plateau, Dakar, Sénégal"
"1751302560-959","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Abaya homme","20 000CFA","https://images.coinafrique.com/thumb_3704848_uploaded_image1_1653076410.jpg","Hann Bel-Air, Dakar, Sénégal"
"1751302560-960","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Shorts homme","4 000CFA","https://images.coinafrique.com/thumb_3704813_uploaded_image1_1653074679.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-961","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Culottes homme - femme","4 000CFA","https://images.coinafrique.com/thumb_3704800_uploaded_image1_1653074153.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-962","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Tunique homme","10 000CFA","https://images.coinafrique.com/thumb_3703444_uploaded_image1_1652993699.jpg","Sicap Liberté, Dakar, Sénégal"
"1751302560-963","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Pantalons Kaki","Prix sur demande","https://images.coinafrique.com/thumb_3680780_uploaded_image1_1651681367.jpg","Dakar Plateau, Dakar, Sénégal"
"1751302560-964","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Chemises homme","Prix sur demande","https://images.coinafrique.com/thumb_3680778_uploaded_image1_1651681247.jpg","Dakar Plateau, Dakar, Sénégal"
"1751302560-965","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Costumes africains","30 000CFA","https://images.coinafrique.com/thumb_3702686_uploaded_image1_1652965127.jpg","Guediawaye, Dakar, Sénégal"
"1751302560-966","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Chemise été homme","Prix sur demande","https://images.coinafrique.com/thumb_3702612_uploaded_image1_1652963007.jpg","Dakar, Sénégal"
"1751302560-967","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble homme","22 000CFA","https://images.coinafrique.com/thumb_3702538_uploaded_image2_1652960680.jpeg","Dakar, Sénégal"
"1751302560-968","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Tee-shirt","3 000CFA","https://images.coinafrique.com/thumb_3662732_uploaded_image1_1650485304.jpg","Dakar, Sénégal"
"1751302560-969","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Vêtement homme","Prix sur demande","https://images.coinafrique.com/thumb_3702078_uploaded_image1_1652921478.jpg","Dakar, Sénégal"
"1751302560-970","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","T-shirts Polo hommes","7 000CFA","https://images.coinafrique.com/thumb_3663433_uploaded_image1_1650539347.jpg","Dakar, Sénégal"
"1751302560-971","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","T-shirts Polo hommes","7 500CFA","https://images.coinafrique.com/thumb_3663428_uploaded_image1_1650539238.jpg","Dakar, Sénégal"
"1751302560-972","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","T-shirts Polo","7 000CFA","https://images.coinafrique.com/thumb_3663425_uploaded_image1_1650539050.jpg","Dakar, Sénégal"
"1751302560-973","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","T-shirts Polo hommes","7 000CFA","https://images.coinafrique.com/thumb_3663426_uploaded_image1_1650539131.jpg","Dakar, Sénégal"
"1751302560-974","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble homme","2 500CFA","https://images.coinafrique.com/thumb_3701606_uploaded_image1_1652890520.jpg","Dakar, Sénégal"
"1751302560-975","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble homme","10 000CFA","https://images.coinafrique.com/thumb_3700128_uploaded_image1_1652805819.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-976","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Abayas homme","20 000CFA","https://images.coinafrique.com/thumb_3665207_uploaded_image1_1650639355.jpg","Hann Bel-Air, Dakar, Sénégal"
"1751302560-977","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Boubou traditionnel homme","Prix sur demande","https://images.coinafrique.com/thumb_3664136_uploaded_image1_1650570034.jpg","Pikine, Sénégal"
"1751302560-978","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Chemise d'été","8 000CFA","https://images.coinafrique.com/thumb_3697554_uploaded_image2_1652660802.jpeg","Yoff, Dakar, Sénégal"
"1751302560-979","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Chemise homme","2 000CFA","https://images.coinafrique.com/thumb_3696742_uploaded_image1_1652604490.jpg","Dakar, Sénégal"
"1751302560-980","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Lacoste coton","1 800CFA","https://images.coinafrique.com/thumb_3696581_uploaded_image1_1652574476.jpg","Dakar, Sénégal"
"1751302560-981","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Caleçons coton homme - 6 pièces","6 000CFA","https://images.coinafrique.com/thumb_3695603_uploaded_image1_1652523358.jpg","Dakar Plateau, Dakar, Sénégal"
"1751302560-982","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble homme","15 000CFA","https://images.coinafrique.com/thumb_3695214_uploaded_image1_1652482600.jpg","Guediawaye, Dakar, Sénégal"
"1751302560-983","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Vêtements homme","6 000CFA","https://images.coinafrique.com/thumb_3694795_uploaded_image1_1652460302.jpg","Yoff, Dakar, Sénégal"
"1751302560-984","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble chemise + pantalon homme","13 000CFA","https://images.coinafrique.com/thumb_3655585_uploaded_image1_1650040679.jpg","Dakar, Sénégal"
"1751302560-985","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble t-shirt + pantalon homme","13 000CFA","https://images.coinafrique.com/thumb_3655580_uploaded_image1_1650040530.jpg","Dakar, Sénégal"
"1751302560-986","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Costume africain homme","35 000CFA","https://images.coinafrique.com/thumb_3693154_uploaded_image2_1652374352.jpeg","Medina, Dakar, Sénégal"
"1751302560-987","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Costume homme","69 000CFA","https://images.coinafrique.com/thumb_3693145_uploaded_image1_1652374097.jpg","Medina, Dakar, Sénégal"
"1751302560-988","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Chemise homme","8 000CFA","https://images.coinafrique.com/thumb_3692854_uploaded_image1_1652366420.jpg","Ouest Foire, Dakar, Sénégal"
"1751302560-989","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Pantalon homme","10 000CFA","https://images.coinafrique.com/thumb_3692850_uploaded_image1_1652366307.jpg","Ouest Foire, Dakar, Sénégal"
"1751302560-990","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Djellaba homme","Prix sur demande","https://images.coinafrique.com/thumb_3654901_uploaded_image1_1650016330.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-991","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Djellaba homme","Prix sur demande","https://images.coinafrique.com/thumb_3654903_uploaded_image1_1650016407.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-992","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Djellaba homme","Prix sur demande","https://images.coinafrique.com/thumb_3654878_uploaded_image1_1650015614.jpg","Parcelle Assainies, Dakar, Sénégal"
"1751302560-993","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Pantalon Kaki","7 000CFA","https://images.coinafrique.com/thumb_3654666_uploaded_image1_1650003099.jpg","Dakar, Sénégal"
"1751302560-994","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Costume","45 000CFA","https://images.coinafrique.com/thumb_3691920_uploaded_image1_1652309369.jpg","Colobane, Dakar, Sénégal"
"1751302560-995","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Vêtement hommes","Prix sur demande","https://images.coinafrique.com/thumb_3653620_uploaded_image1_1649941382.jpg","HLM, Dakar, Sénégal"
"1751302560-996","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Vêtement hommes","Prix sur demande","https://images.coinafrique.com/thumb_3653619_uploaded_image1_1649941331.jpg","HLM, Dakar, Sénégal"
"1751302560-997","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Vêtements homme","Prix sur demande","https://images.coinafrique.com/thumb_3653616_uploaded_image1_1649941285.jpg","HLM, Dakar, Sénégal"
"1751302560-998","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Ensemble homme","Prix sur demande","https://images.coinafrique.com/thumb_3653613_uploaded_image1_1649941242.jpg","HLM, Dakar, Sénégal"
"1751302560-999","https://sn.coinafrique.com/categorie/vetements-homme","https://sn.coinafrique.com/categorie/vetements-homme?page=50","Vêtements hommes","Prix sur demande","https://images.coinafrique.com/thumb_3653625_uploaded_image1_1649941467.jpg","HLM, Dakar, Sénégal"
