web-scraper-order,web-scraper-start-url,pagination,type habits,prix,adresse,image url-src
"1751303172-481","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","10 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_918128_uploaded_image1_1567809825.27.png"
"1751303172-482","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","10 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_918127_uploaded_image1_1567809637.8.png"
"1751303172-483","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","21 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_918122_uploaded_image1_1567809516.5.png"
"1751303172-484","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson enfant","16 000CFA","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_915850_uploaded_image1_1567763636.38.png"
"1751303172-485","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_902731_uploaded_image1_1567471827.27.png"
"1751303172-486","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Langes bébé","7 000CFA","Patte d'Oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_902542_uploaded_image1_1567465870.43.png"
"1751303172-487","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Gigoteuse","10 000CFA","Sénégal","https://images.coinafrique.com/thumb_894885_uploaded_image1_1567205957.07.png"
"1751303172-488","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_892154_uploaded_image1_1567155680.4.png"
"1751303172-489","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_889084_uploaded_image1_1567081638.65.png"
"1751303172-490","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_889080_uploaded_image1_1567081597.59.png"
"1751303172-491","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_882774_uploaded_image1_1566929353.89.png"
"1751303172-492","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtement  bébé","6 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_882678_uploaded_image1_1566927510.43.png"
"1751303172-493","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie 1er choix - Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_874430_uploaded_image1_1566726381.32.png"
"1751303172-494","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie de 1er choix - Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_874424_uploaded_image1_1566726248.32.png"
"1751303172-495","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements Enfants - friperie de 1er choix","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_874422_uploaded_image1_1566726154.26.png"
"1751303172-496","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie 1er choix - Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_874418_uploaded_image1_1566726014.16.png"
"1751303172-497","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_874410_uploaded_image1_1566725903.03.png"
"1751303172-498","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie de 1er choix","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_874399_uploaded_image1_1566725623.64.png"
"1751303172-499","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson pour enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_859544_uploaded_image1_1566339969.44.png"
"1751303172-500","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_859540_uploaded_image1_1566339904.59.png"
"1751303172-501","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe enfant","8 000CFA","Sénégal","https://images.coinafrique.com/thumb_829029_uploaded_image1_1565382378.89.png"
"1751303172-502","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_821731_uploaded_image1_1565208424.68.png"
"1751303172-503","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Collection robes de Tabaski","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_814621_uploaded_image1_1565037683.29.png"
"1751303172-504","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson Enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_809246_uploaded_image1_1564866370.7.png"
"1751303172-505","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robes bazin brodé - enfant","15 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_808557_uploaded_image1_1564848841.78.png"
"1751303172-506","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant - Bazin Getzner","20 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_808553_uploaded_image1_1564848715.66.png"
"1751303172-507","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe   Getzner  enfant","20 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_808545_uploaded_image1_1564848572.85.png"
"1751303172-508","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_803921_uploaded_image1_1564729928.32.png"
"1751303172-509","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble garçon","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_799559_uploaded_image1_1564591431.49.png"
"1751303172-510","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe enfant","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_799552_uploaded_image1_1564591269.56.png"
"1751303172-511","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe pour enfants","Prix sur demande","Petit-Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_799192_uploaded_image1_1564585177.98.png"
"1751303187-512","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1318538_uploaded_image1_1575939916.47.png"
"1751303187-513","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe pour enfants","5 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1317815_uploaded_image1_1575924047.73.png"
"1751303187-514","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1316993_uploaded_image1_1575912153.45.png"
"1751303187-515","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe brodé et bazin","7 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1311765_uploaded_image1_1575816948.09.png"
"1751303187-516","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe  pour enfants","5 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1311757_uploaded_image1_1575816788.31.png"
"1751303187-517","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1308250_uploaded_image1_1575732181.36.png"
"1751303187-518","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble vêtements enfants","6 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1308244_uploaded_image1_1575732106.25.png"
"1751303187-519","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe princesse","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1306722_uploaded_image1_1575705367.41.png"
"1751303187-520","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements Enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1306088_uploaded_image1_1575679888.1.png"
"1751303187-521","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robes et chemises enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1305436_uploaded_image1_1575666018.7.png"
"1751303187-522","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants - 0 à 5 ans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1304621_uploaded_image1_1575653403.01.png"
"1751303187-523","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","2 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1303712_uploaded_image1_1575639089.05.png"
"1751303187-524","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1303699_uploaded_image1_1575638913.69.png"
"1751303187-525","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_1293363_uploaded_image1_1575463410.31.png"
"1751303187-526","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Bavoir bébé 0-3 ans","1 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1284185_uploaded_image1_1575301233.88.png"
"1751303187-527","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Bavoir + chaussons bébé","2 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1284009_uploaded_image1_1575298926.1.png"
"1751303187-528","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","3 chaussettes bébé 0-1 an","1 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1283945_uploaded_image1_1575298312.76.png"
"1751303187-529","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants - 0 à 5 ans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1282310_uploaded_image1_1575282145.6.png"
"1751303187-530","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants - 0 à 5 ans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1282295_uploaded_image1_1575281930.46.png"
"1751303187-531","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson pour enfant","14 000CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_1277041_uploaded_image1_1575150231.49.png"
"1751303187-532","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1275582_uploaded_image1_1575122531.77.png"
"1751303187-533","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1273024_uploaded_image1_1575074612.55.png"
"1751303187-534","https://sn.coinafrique.com/categorie/vetements-enfants","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","3 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1265617_uploaded_image1_1574948491.15.png"
